"","C_1","C_2","S_1","S_2"
"ERCC6",2210.43951326857,2324.15669724318,518.584872670129,518.234358161777
"UPF2",1429.03788784709,1499.07450059608,1319.69358493078,1320.10207683131
"LRRC42",1905.82532030765,1792.05750991504,938.248931478326,930.106206133146
"POU2F2",2553.46158273326,2644.73003479397,183.603025728586,184.05994671248
"COPZ2",2798.4773466366,2577.72495194524,92.1762129168004,96.5560376196616
"FPGS",1084.69140884779,1194.26706489206,1635.94042924695,1649.75042401719
"TSEN34",1697.89302337346,1420.24499136229,1223.02097138389,1222.79169516775
"DDR1",2075.34974073808,1931.32297622808,775.62910869015,778.483053308521
"TTLL12",1001.25360816719,985.368865422492,1788.81805066994,1784.77800787593
"ENY2",837.026825875217,772.529190491234,1970.17287608348,1979.39877120306
"LYPLA1",700.612643810111,942.012635343902,1958.93187450826,1956.76844988595
"FLRT2",2708.41749828294,2749.8360471057,49.4604069309661,50.5410509415416
"EXOC6B",2150.841084211,2213.79538431587,595.023683381622,598.19482681556
"SRI",855.568559359795,970.916788729629,1867.50506169648,1862.475444398
"DNAJB2",1729.67885220417,1851.17964184039,989.208138619321,985.927665382013
"SNHG14",1221.1055909129,1259.95832258689,1537.01961538502,1536.59881743165
"RNF185",2079.32296934192,1933.95062653588,771.132708060062,770.185268825582
"FBXW8",1542.93710782378,1554.25515705974,1231.26437253905,1222.79169516775
"TWNK",394.67404131458,369.18486824496,2395.8321357318,2391.27061917443
"CCNG2",1311.16543926656,1307.25602812717,1465.82660540863,1464.9361332608
"UROS",1569.42529851603,1474.11182267205,1252.24757547946,1248.43939266047
"JARID2",1581.34498432755,1492.5053748266,1232.01377264406,1237.12423200191
"ASH2L",1378.71032553181,1479.36712328763,1341.4261879762,1338.9606779289
"ACAA2",1023.76857025561,864.496951264,1813.54825413542,1835.31905881747
"SLC7A11",2760.06947013284,2734.07014525894,20.9832029404098,21.121633229301
"BACE2",2695.17340293681,2832.60703180119,2.24820031504391,1.50868808780721
"TOR1B",1732.32767127339,1484.62242390322,1155.57496193257,1154.90073121642
"FAM120AOS",1401.22528762022,1286.23482566483,1420.86259910775,1418.92114658268
"MED28",1389.30560180871,1192.95323973816,1468.82420582869,1475.49694987545
"SPATA18",2568.030087614,2757.71899802908,100.419614071961,100.32775783918
"YIF1A",1659.48514686969,1827.53078907025,1023.68054344999,1013.08405096254
"DLAT",1271.43315322818,1256.0168471252,1499.54961013429,1496.61858310475
"CASK",1580.02057479293,1633.08466629354,1159.32196245764,1151.1290109969
"CLASRP",1099.25991372853,1012.95919365432,1702.63703859326,1707.08057135386
"TMEM219",1948.20642541526,1958.91330445991,805.605112890735,808.656815064666
"RASA2",1916.42059658456,2283.42811747239,658.722692307866,657.788006283944
"RPA2",615.850433594899,588.593668945702,2151.52770149702,2159.68699769602
"ATF6B",2179.97809397248,2234.81658677821,550.809077185758,549.916808005729
"RCOR3",1395.92764948177,1476.73947297984,1325.68878577089,1316.33035661179
"LSM5",295.343326218629,246.999128932571,2474.51914675833,2491.59837701361
"ACOT9",2027.67099749202,1869.57319399494,809.352113415808,799.604686537822
"PJA1",1338.97803949343,1296.745426896,1432.10360068297,1437.77974768027
"CSNK1E",1862.11980566544,1868.25936884104,877.54752297214,896.915068201388
"ME1",1856.82216752699,2029.85986277033,805.605112890735,812.428535284184
"PSPC1",1210.51031463599,1353.23990851356,1478.56640719388,1461.91875708519
"AP5M1",1403.87410668945,1559.51045767533,1263.48857705468,1275.595778241
"MVK",1821.06311009244,1761.83953137542,958.482734313721,961.034311933194
"SAMD9L",2303.14818069146,3090.11676196493,53.9568075610539,54.3127711610596
"SEMA4C",1002.5780177018,961.720012652352,1766.3360475195,1768.93678295396
"BRF1",1340.30244902804,1132.51728265892,1511.54001181452,1514.72284015844
"UBR1",1482.0142692316,1522.72335336622,1244.0041743243,1243.91332839705
"SERPINF1",1746.89617615413,1966.79625538329,889.537924652375,889.371627762352
"HIP1R",1180.0488953399,1182.44263850699,1563.99801916555,1562.24651492437
"INO80E",1082.04258977856,1182.44263850699,1625.44882777675,1598.45502903174
"OST4",1087.34022791701,801.43334387696,1785.07105014487,1811.93439345646
"MAP3K12",1650.21428012741,1736.87685345138,1049.90954712551,1047.02953293821
"FAAP20",1504.52923132001,1480.68094844153,1255.99457600453,1242.40464030924
"HDAC6",1366.79063972029,1296.745426896,1410.37099763755,1408.36032996803
"INTS10",1569.42529851603,1581.84548529157,1168.31476371782,1162.44417165546
"ITGAV",2055.48359771889,2402.98620647698,505.095670779866,515.971326030067
"DUSP14",2411.7497625297,2297.88019416525,384.442253872509,384.715462390839
"SNX30",2219.71038001086,2140.22117569765,559.052478340919,557.460248444765
"TIMM50",993.307150959514,940.698810190006,1779.07584930475,1762.14768655882
"EVI5L",2214.41274187241,2157.30090269831,548.560876870715,552.934184181343
"B3GALT6",1091.31345652085,1192.95323973816,1597.72102389121,1590.91158859271
"TMEM63B",1903.17650123843,1735.56302829748,916.516328432902,917.282357386785
"KHDC4",953.574864921134,822.454546339307,1839.02785770592,1854.17765991506
"MFAP1",1288.65047717814,1141.71405873619,1519.03401286467,1518.49456037796
"WDR18",1101.90873279775,1123.32050658164,1616.45602651657,1625.61141461227
"TBRG1",2022.37335935357,2000.95570938461,724.669901549154,718.135529796233
"TBC1D9",1852.84893892315,1680.38237183382,962.229734838794,967.823408328327
"RBM19",1634.32136571205,1546.37220613636,1139.83755972726,1132.27040989931
"PRPF4B",1240.97173393209,1390.02701282266,1410.37099763755,1409.11467401194
"MFHAS1",1549.55915549684,1732.93537798969,1081.38435153612,1085.50107917729
"FER",1463.47253574702,1500.38832574998,1239.50777369421,1244.66767244095
"PARP9",2021.04894981896,2820.78260541612,301.258842215884,304.000649693153
"NT5C3B",1210.51031463599,1187.69793912258,1522.03161328473,1526.7923448609
"DNMBP",2398.50566718357,2459.48068809454,292.266040955709,295.702865210214
"AAR2",1496.58277411233,1640.96761721692,1153.32676161753,1154.14638717252
"DUSP16",864.839426102084,839.534273339963,1872.75086243158,1867.00150866143
"DENND11",896.625254932788,919.677607727659,1824.78925571064,1802.88226492962
"UTP11",991.982741424902,1087.84722742643,1679.4056353378,1682.18721790504
"EHBP1",1864.76862473466,2036.42898853982,771.882108165076,767.922236693871
"DOT1L",972.116598405711,948.581761113386,1749.84924520918,1768.93678295396
"RRAS2",1900.5276821692,2439.77331078609,553.057277500802,543.8820556545
"BTF3L4",543.007909191201,654.284926640535,2096.82149383096,2142.33708468624
"MAP2K7",1433.01111645093,1388.71318766877,1324.18998556086,1287.66528294346
"CNOT11",1458.17489760857,1522.72335336622,1221.52217117386,1227.31775943117
"NEXN",2346.85369533368,2891.72916372654,94.4244132318443,96.5560376196616
"FAM8A1",1325.7339441473,1413.6758655928,1341.4261879762,1348.01280645574
"GOT1",1878.01272008079,1826.21696391635,862.559520871848,860.706554094015
"YIPF4",1093.96227559008,1033.98039611667,1653.17663166229,1645.97870379767
"ERRFI1",1822.38751962706,1794.68516022283,903.776526647653,905.967196728231
"PKP4",1983.9654828498,1819.64783814687,805.605112890735,810.165503152473
"SHOX",2916.34979521713,2502.83691817313,0,0
"NDUFB9",1018.47093211716,1009.01771819263,1718.37444079856,1672.38074533429
"SNRPG",513.870899429722,537.354487943732,2178.50610527755,2187.59772732046
"TRANK1",2830.26317546731,2548.82079855951,17.9856025203513,19.6129451414938
