"","C_1","C_2","S_1","S_2"
"CARMIL2",2.60478182862462,2.58018575912219,599.006880987545,590.332959552626
"CCDC18",152.37973697454,158.681424186015,509.500105667567,497.324771914777
"TYSND1",429.789001723063,343.164705963252,369.502328885037,364.346123473886
"TATDN3",212.289719032907,237.377089839242,463.599195247065,461.197624650489
"EMC1",561.330484068606,517.327244704,275.405462523009,276.718574790293
"ZNF235",156.286909717477,170.292260102065,492.669771846716,504.242736284534
"ZNF611",195.358637146847,193.513931934165,487.314665630991,471.958902559
"IL1R1",919.487985504492,1069.48699715615,5.35510621572518,6.14930166200652
"CNTN4",0,0,592.12174442447,595.713598506881
"LZTR1",384.205319722132,350.905263240618,384.802632358538,367.420774304889
"BCL2L12",393.322056122318,356.065634758863,371.032359232387,372.801413259145
"TPT1-AS1",687.6624027569,535.388545017855,231.799597623533,231.367475032995
"WASH3P",293.03795572027,295.431269419491,437.588679342115,400.473270738174
"RNF215",377.69336515057,383.157585229646,367.972298537687,367.420774304889
"RELB",804.877585045008,901.774922813207,87.9767449726279,87.6275486835928
"SLC66A3",716.315002871771,766.315170459292,153.76804990868,154.501204257914
"HIC2",222.708846347405,197.384210572848,472.014362157491,465.040938189243
"KLHL28",349.040765035699,410.249535700429,367.207283364012,368.958099720391
"PATJ",553.516138582732,527.647987740489,272.345401828309,272.875261251539
"THUMPD3-AS1",502.722892924552,387.027863868329,332.781600548636,325.912988086345
"MIR34AHG",982.002749391482,846.30092899208,51.2560166362267,52.2690641270554
"ITGA9",0,0,592.886759598145,591.101622260376
"BST1",909.068858189993,948.218266477406,42.0758345521264,42.2764489262948
"TXLNGY",906.464076361368,1092.70866898825,0,0
"LRRCC1",115.912791373796,127.719195076549,517.150257404317,521.921978562803
"CYP1B1",672.033711785152,726.322291192898,176.718505118931,179.09841090594
"NAAA",841.344530645753,825.659442919102,98.6869574040783,98.3888265921043
"SH2B3",767.108248529951,922.416408886184,89.506775319978,93.0081876378486
"NELL2",1.30239091431231,3.87027863868329,589.06168372977,590.332959552626
"AK6",291.735564805958,296.721362299052,416.168254479214,416.615187600941
"CHPT1",530.07310212511,474.754179678484,296.060872212235,290.554503529808
"SPATA6",309.96903760633,341.874613083691,399.337920658363,395.861294491669
"NUDT2",386.810101550756,384.447678109207,364.912237842987,359.734147227381
"MDM1",266.990137434024,341.874613083691,410.048133089814,409.697223231184
"SHROOM1",789.24889407326,723.742105433775,143.05783747723,141.43393822615
"BCAM",966.374058419735,990.791331502923,10.7102124314504,10.7612779085114
"WDSUB1",368.576628750384,332.843962926763,378.682510969138,385.868679290909
"NUFIP1",138.053436917105,152.230959788209,505.675029799192,500.39942274578
"TMEM59L",56.0028093154294,60.6343653393716,554.636000914393,554.205812288337
"SAT1",936.419067390552,821.789164280419,71.1464111517774,66.10499286657
"MLF1",121.122355031045,110.947987642254,518.680287751667,521.153315855052
"GINM1",807.482366873633,683.749226167381,156.82811060338,137.590624687396
"TBC1D19",550.911356754107,619.244582189327,241.744794881308,242.128752941507
"LINC02691",1.30239091431231,0,589.826698903445,585.720983306121
"ZC3H12A",863.485176189062,892.744272656279,68.8513656307523,67.6423182820717
"BEND3",207.080155375657,141.910216751721,485.019620109966,484.257505883013
"MTO1",567.842438640168,620.534675068888,239.449749360283,231.367475032995
"RHPN1",9.11673640018618,10.3207430364888,578.351471298319,584.183657890619
"SRP14-AS1",346.435983207075,273.499690466953,403.162996526738,404.316584276928
"WNT3",338.621637721201,356.065634758863,381.742571663838,379.719377628902
"MLYCD",373.786192407633,405.089164182185,352.671995064187,358.19682181188
"SKA1",67.7243275442402,37.4126935072718,555.401016088068,554.205812288337
"TRMT2B",561.330484068606,474.754179678484,283.055614259759,275.949912082542
"ARRDC2",419.369874408564,490.235294233217,319.776342596161,312.845722054582
"NCK1",565.237656811543,577.961610043371,242.509810054983,252.121368142267
"SPATA5L1",179.729946175099,180.613003138554,479.664513894241,478.108204221007
"ZNF322",242.24471006209,223.18606816407,423.053391042289,472.727565266751
"STK19",453.232038180684,441.211764809895,320.541357769836,321.30101183984
"RIDA",192.753855318222,234.79690408012,457.479073857665,459.660299234987
"MORN2",153.682127888853,152.230959788209,494.199802194066,495.018783791525
"TMEM177",141.960609660042,202.544582091092,478.899498720566,486.563494006266
"MED8",501.42050201024,452.822600725945,299.120932906935,305.927757684824
"RCE1",217.499282690156,304.461919576419,420.758345521264,439.675068833466
"JRKL",388.112492465069,365.09628491579,361.852177148287,362.040135350634
"PPP1R13B",354.250328692949,357.355727638424,374.857435100762,372.801413259145
"CACNG8",7.81434548587387,2.58018575912219,581.411531993019,581.109007059616
"CYSTM1",725.431739271957,666.978018733087,172.128414076881,172.180446536182
"MOCS3",321.690555835141,307.042105335541,400.102935832038,395.861294491669
"OXNAD1",269.594919262648,225.766253923192,436.82366416844,438.137743417964
"MRPS36",205.777764461345,185.773374656798,468.189286289116,467.346926312495
"WDR17",5.20956365724924,3.87027863868329,582.176547166694,579.571681644114
"DFFB",294.340346634582,221.895975284509,431.468557952714,430.451116340456
"MRI1",509.234847496114,397.348606904818,322.836403290861,307.465083100326
"PLEKHA2",644.683502584594,664.397832973965,195.843884460806,195.240327768707
"DIO2",952.047758362299,948.218266477406,19.8903945155507,20.753893109272
"BORCS5",492.303765610054,429.600928893845,310.59616051206,308.233745808077
"CSPP1",381.600537893507,363.806192036229,361.852177148287,360.502809935132
"AGFG2",548.306574925483,464.433436641995,283.055614259759,281.330551036798
"SAC3D1",165.403646117663,254.148297273536,455.949043510315,458.891636527236
"CORO1A",23.4430364576216,19.3513931934165,559.991107130119,577.265693520862
"NPY",23.4430364576216,37.4126935072718,563.051167824819,563.429764781347
"TMEM35A",474.070292809681,388.31795674789,327.426494332911,325.144325378595
"PTGIR",778.829766758762,903.065015692768,84.1516691042528,83.015572437088
"C4orf48",153.682127888853,170.292260102065,486.549650457316,484.257505883013
"FAM104B",125.029527773982,152.230959788209,498.024878062442,499.630760038029
"SMIM29",657.707411727717,746.963777265875,168.303338208506,162.187831335422
"FARS2",324.295337663765,321.233127010713,392.452784095288,386.63734199866
"UBXN8",280.014046577147,304.461919576419,404.693026874088,409.697223231184
"GBAP1",320.388164920829,276.079876226075,397.042875137338,408.928560523433
"ZNF677",268.292528348336,286.400619262564,417.698284826564,412.771874062187
"YARS2",390.717274293693,313.492569733347,369.502328885037,372.032750551394
"TSPAN33",14.3263000574354,30.9622291094663,566.876243693194,564.198427489098
"ZNF414",449.324865437747,432.181114652967,316.71628190146,318.226361008837
"HCN2",162.798864289039,211.57523224802,471.249346983816,462.73495006599
"ARL15",492.303765610054,512.166873185756,277.700508044034,282.8678764523
"ANKMY2",618.635684298348,593.442724598105,221.854400365757,215.225558170228
"RGS17",125.029527773982,121.268730678743,504.144999451842,503.474073576783
"MIS18A",104.191273144985,83.8560371714713,524.035393967392,517.310002316298
"ABCD1",459.743992752246,469.593808160239,301.41597842796,300.547118730568
"C19orf54",411.55552892269,438.631579050773,322.071388117186,326.681650794096
"RFT1",214.894500861531,251.568111514414,437.588679342115,437.369080710213
"DTNBP1",491.001374695741,381.867492350085,315.18625155411,318.995023716588
"AMIGO1",656.405020813405,623.11486082801,197.373914808157,196.008990476458
"THEM4",248.756664633651,218.025696645825,439.88372486314,433.525767171459
"CCDC28A",299.549910291832,287.690712142125,402.397981353063,398.935945322673
"ZFP3",151.077346060228,218.025696645825,464.36421042074,465.809600896994
"SYNM",152.37973697454,118.688544919621,491.139741499366,497.324771914777
"PVT1",569.14482955448,474.754179678484,268.520325959934,262.882646050779
"HECW1",928.604721904678,990.791331502923,6.1201213894002,6.14930166200652
"PEF1",549.608965839795,530.228173499611,251.689992139083,257.502007096523
"USE1",350.343155950012,317.36284837203,380.212541316488,371.264087843643
"SLC2A8",293.03795572027,316.072755492469,392.452784095288,393.555306368417
"SLC49A4",488.396592867117,476.044272558045,286.11567495446,289.017178114306
"WFS1",705.895875557273,739.223219988509,144.58786782458,144.508589057153
"DNALI1",244.849491890714,239.957275598364,429.173512431689,428.145128217204
"GPATCH1",311.271428520642,338.004334445007,378.682510969138,380.488040336653
"RIC3",0,1.2900928795611,572.996365082594,569.579066443354
"LPXN",757.991512129765,700.520433601676,141.52780712988,138.359287395147
"RAB39A",0,0,575.291410603619,567.273078320101
"L3MBTL3",653.80023898478,645.046439780549,191.253793418756,182.173061736943
"CXXC4",0,0,571.466334735244,569.579066443354
"SWI5",563.935265897231,567.640867006883,235.624673491908,235.210788571749
"LAGE3",161.496473374727,158.681424186015,475.839438025866,475.033553390003
"SLC25A14",255.268619205213,295.431269419491,406.988072395114,406.622572400181
"IL27RA",502.722892924552,637.305882503182,231.799597623533,232.904800448497
"DCAF4",625.147638869909,579.251702922933,211.909203107982,215.225558170228
"MITF",752.781948472516,775.345820616219,118.577351919629,116.068068870373
"PPP1R13L",453.232038180684,442.501857689456,307.53609981736,300.547118730568
"ATRNL1",2.60478182862462,2.58018575912219,569.171289214219,565.7357529046
"ATF3",287.828392063021,255.438390153097,408.518102742464,408.159897815682
"FREM1",154.984518803165,141.910216751721,477.369468373216,485.026168590764
"GPR137C",53.3980274868048,56.7640867006883,533.215576051493,539.601220841072
"ZNF681",20.838254628997,19.3513931934165,560.756122303794,553.437149580586
"CWF19L2",334.714464978264,305.75201245598,377.152480621788,381.256703044404
"SDHAF3",104.191273144985,105.78761612401,507.970075320217,505.011398992285
"CYP2R1",251.361446462276,223.18606816407,429.938527605364,425.839140093951
"NPTXR",475.372683723993,457.982972244189,295.29585703856,289.017178114306
"EPSTI1",871.299521674936,1046.26532532405,0,0
"RBM45",376.390974236258,319.943034131152,361.852177148287,360.502809935132
"LINC00963",692.871966414149,701.810526481237,152.23801956133,155.269866965665
"ZNF304",474.070292809681,479.914551196728,285.350659780784,282.099213744549
"CDK20",535.28266578236,467.013622401117,268.520325959934,270.569273128287
"XPNPEP3",364.669456007447,350.905263240618,350.376949543162,357.428159104129
"TMEM67",293.03795572027,294.14117653993,393.217799268963,389.711992829663
"RAB36",462.34877458087,479.914551196728,289.17573564916,282.8678764523
"ZNF175",377.69336515057,429.600928893845,328.191509506586,323.606999963093
"MIF4GD",253.966228290901,228.346439682314,417.698284826564,426.607802801702
"GALNT14",365.971846921759,328.97368428808,360.322146800937,358.19682181188
"CCDC22",475.372683723993,408.959442820868,304.47603912266,301.315781438319
"AK4",40.3741183436816,28.3820433503441,546.985849177643,541.138546256573
"GLRB",523.561147553549,571.511145645566,238.684734186608,240.591427526005
"TIMM8A",102.888882230673,70.9551083758603,511.030136014917,513.466688777544
"ZNF764",237.035146404841,243.827554237047,417.698284826564,425.0704773862
"DNAJC24",261.780573776774,243.827554237047,416.168254479214,412.003211354437
"MAP7D2",22.1406455433093,16.7712074342943,550.810925046018,553.437149580586
"ATG4A",528.770711210798,541.839009415661,244.804855576008,247.509391895762
"RAB3A",49.4908547438678,45.1532507846384,541.630742961918,528.07128022481
"COQ2",414.160310751315,439.921671930334,310.59616051206,309.771071223578
"ZNF519",76.8410639444264,68.3749226167381,520.210318099017,519.615990439551
"ADAMTS9-AS2",257.873401033838,295.431269419491,403.162996526738,395.092631783919
"MIER3",152.37973697454,116.108359160499,481.194544241591,485.026168590764
"HSD17B14",720.222175614708,666.978018733087,151.473004387655,152.195216134661
"NUBPL",302.154692120456,274.789783346514,392.452784095288,390.480655537414
"BCLAF3",385.507710636444,421.860371616479,322.071388117186,324.375662670844
"TPTE2P5",123.72713685967,138.039938113037,491.139741499366,477.339541513256
"ZNF100",93.7721458304864,85.1461300510324,511.795151188592,505.011398992285
"MIPEP",394.62444703663,403.799071302623,324.366433638211,325.144325378595
"ZBTB20",700.686311900023,793.407120930075,120.872397440654,116.068068870373
"ABITRAM",337.319246806889,381.867492350085,346.551873674787,347.435543903368
"SURF2",143.263000574354,144.490402510843,468.189286289116,480.414192344259
"MANEAL",32.5597728578078,51.6037151824439,536.275636746193,532.683256471314
"CICP14",342.528810464138,318.652941251591,352.671995064187,375.107401382397
"CNN3-DT",360.76228326451,331.553870047202,353.437010237862,355.122170980876
"PSMC3IP",78.1434548587387,70.9551083758603,517.150257404317,511.929363362042
"RAMP1",203.172982632721,211.57523224802,436.058648994764,435.831755294712
"SLC48A1",475.372683723993,548.289473813466,260.870174223184,250.584042726766
"CCDC66",283.921219320084,283.820433503441,389.392723400588,390.480655537414
"SARM1",222.708846347405,207.704953609337,435.293633821089,424.30181467845
"OPHN1",431.091392637375,428.310836014284,302.180993601635,303.621769561572
"TRIM36",19.5358637146847,5.16037151824439,552.340955393368,547.28784791858
"SPSB1",771.015421272888,798.567492448319,91.801820841003,92.2395249300977
"ZNF569",87.2601912589248,119.978637799182,492.669771846716,497.324771914777
"RWDD2A",558.725702239981,568.930959886444,223.384430713107,221.374859832235
"EYA1",69.0267184585525,77.4055727736658,517.915272577992,507.317387115538
"ABCA5",730.641302929206,757.284520302364,117.047321572279,114.530743454871
"LINC00265",480.582247381243,371.546749313596,303.711023948985,302.853106853821
"ZSCAN20",350.343155950012,415.409907218673,328.956524680261,326.681650794096
"MIX23",170.613209774913,230.926625441436,436.82366416844,434.29442987921
"ZNF616",212.289719032907,283.820433503441,410.048133089814,405.085246984679
"DUBR",507.932456581801,534.098452138294,242.509810054983,249.815380019015
"MCM9",363.367065093135,307.042105335541,354.967040585212,355.890833688627
"DNAL1",229.220800918967,267.049226069147,410.048133089814,403.547921569178
"ABRACL",410.253138008378,380.577399470524,321.306372943511,318.226361008837
"ADAMTS4",194.056246232534,181.903096018115,439.88372486314,445.055707787722
"ZNF669",113.308009545171,103.207430364888,488.844695978341,490.40680754502
"PCYT1B",9.11673640018618,15.4811145547332,546.985849177643,544.981859795328
"ARL4A",113.308009545171,112.238080521815,489.609711152016,483.488843175262
"VSTM4",760.59629395839,810.178328364369,89.506775319978,87.6275486835928
"BMF",291.735564805958,283.820433503441,380.977556490163,384.331353875407
"JHY",395.926837950943,442.501857689456,303.711023948985,305.927757684824
"FUCA2",575.656784126041,563.770588368199,212.674218281657,218.300209001231
"MAP3K3",405.043574351129,354.775541879302,328.191509506586,326.681650794096
