"","C_1","C_2","S_1","S_2"
"KNDC1",97.6968086982364,108.828446504577,136.963668274376,136.265559401839
"ABCG1",0,2.59115348820422,238.164600943776,238.081960527932
"C9orf129",0,0,236.642782407394,241.909644780792
"GPC3",0,0,238.164600943776,240.378571079648
"EPS8L1",32.5656028994121,38.8673023230632,203.162774606991,203.632802252186
"VLDLR-AS1",65.1312057988243,80.3257581343307,167.400039002015,165.35595972358
"ALG14",157.617518033155,141.21786510713,89.0263843783445,90.3333483675111
"MYO7B",263.13007142725,195.632088359418,9.13091121829175,9.95197905743766
"H2AC11",104.209929278119,94.5771023194539,136.963668274376,141.624317355844
"AGGF1",83.3679434224951,73.8478744138202,159.030037051915,160.762738620147
"SIX2",169.341135076943,231.908237194277,38.045463409549,37.5113056780343
"TNNT1",88.578439886401,68.6655674374117,158.269127783724,160.762738620147
"LINC02269",0,0,238.164600943776,238.081960527932
"KIAA0040",148.499149221319,125.670944177904,100.440023401209,101.050864275521
"GRASLND",0,0,239.686419480158,235.785349976215
"MAFB",149.801773337296,125.670944177904,101.961841937591,97.9887168732324
"FAHD2CP",80.7626951905421,72.552297669718,168.160948270206,153.872906964998
"TMEM107",78.1574469585891,85.5080651107391,155.22549071096,156.169517516714
"PIP5KL1",63.8285816828478,69.9611441815138,171.20458534297,169.949180827012
"KCNQ1",7.81574469585891,5.18230697640843,235.120963871013,226.59890776935
"CFAP69",119.841418669837,94.5771023194539,127.832757056084,132.437875148978
"BATF2",225.353972063932,246.159581379401,1.52181853638196,1.53107370114426
"SLC35A1",54.7102128710124,102.350562784067,161.312764856488,156.169517516714
"ADRA1D",256.616950847368,212.474586032746,2.28272780457294,2.29661055171638
"COQ6",115.933546321907,114.010753480985,127.071847787894,116.361601286963
"ZNF684",75.5521987266362,64.7788372051054,164.356401929251,168.418107125868
"RASEF",15.6314893917178,15.5469209292253,220.663687775384,221.240149815345
"NFE2L3",52.1049646390594,93.2815255753518,161.312764856488,165.35595972358
"ZFP69",80.7626951905421,69.9611441815138,161.312764856488,159.997201769575
"SMIM4",102.907305162142,98.4638325517602,134.680940469803,135.500022551267
"CGN",1.30262411597649,0,235.120963871013,235.019813125643
"FAAH",23.4472340875767,44.0496092994717,200.880046802418,202.867265401614
"USP3",98.9994328142129,125.670944177904,124.02821071513,122.48589609154
"GTF2IRD2",112.025673973978,121.784213945598,120.223664374175,117.127138137536
"ZNF441",115.933546321907,134.739981386619,110.331843887692,109.471769631814
"LINC01003",36.4734752473416,34.9805720907569,199.358228266037,199.039581148753
"MPP5",147.196525105343,158.060362780457,79.8954731600528,84.2090535629341
"CCSER1",59.9207093349183,63.4832604610033,172.726403879352,173.011328229301
"GFOD1",147.196525105343,130.853251154313,96.6354770602543,94.1610326203717
"NCR3LG1",162.828014497061,133.444404642517,83.7000195010077,88.8022746663668
"MIR9-1HG",2.60524823195297,1.29557674410211,232.83823606644,231.957665723355
"ZDHHC11B",3.90787234792946,0,239.686419480158,225.067834068206
"CAV3",252.709078499438,189.154204638908,14.4572760956286,12.248589609154
"KIF9",52.1049646390594,49.2319162758801,190.227317047745,176.839012482162
"LINC01881",117.236170437884,119.193060457394,126.310938519703,104.878548528382
"LRRC61",54.7102128710124,38.8673023230632,193.270954120509,180.666696735022
"SLC35D3",0,0,231.316417530058,235.019813125643
"LRRC6",37.7760993633181,46.6407627876759,189.466407779554,192.149749493604
"RNF175",14.3288652757413,15.5469209292253,216.859141434429,218.943539263629
"MMAA",132.867659829602,177.494013941989,76.0909268190979,78.8502956089292
"HMGN5",151.104397453272,213.770162776848,49.4591024324136,50.5254321377604
"ODAD4",53.4075887550359,53.1186465081864,179.574587293071,178.370086183306
"ZNF483",74.2495746106597,80.3257581343307,152.942762906387,155.403980666142
"ZNF573",108.117801626048,80.3257581343307,136.202759006185,137.796633102983
"ZNF14",100.302056930189,124.375367433802,120.223664374175,117.127138137536
"BMP7",0,0,232.077326798249,229.661055171638
"HAVCR2",79.4600710745656,77.7346046461265,151.420944370005,153.107370114426
"MT1E",165.433262729014,156.764786036355,70.0036526735701,68.8983165514915
"PRRT3",101.604681046166,146.400172083538,103.483660473973,109.471769631814
"BMS1P8",0,0,238.925510211967,222.005686665917
"LURAP1L",162.828014497061,243.568427891196,27.3927336548752,26.7937897700245
"CDH4",229.261844411861,176.198437197887,27.3927336548752,27.5593266205966
"ZNRF2",66.4338299148008,102.350562784067,145.333670224477,146.217538459276
"DNAJC22",181.064752120731,158.060362780457,60.8727414552783,59.711874344626
"INKA1",104.209929278119,89.3947953430454,133.920031201612,131.672338298406
"NKRF",92.4863122343305,71.2567209256159,149.138216565432,146.217538459276
"MYO16",7.81574469585891,7.77346046461265,220.663687775384,222.771223516489
"ZNF837",96.3941845822599,168.424976733274,96.6354770602543,97.2231800226602
"FAM167B",234.472340875767,178.789590686091,22.0663687775384,22.9661055171638
"BAALC-AS1",188.88049681659,163.242669756866,51.7418302369866,54.3531163906211
"CPNE8",184.972624468661,221.54362324146,25.1100058503023,26.0282529194523
"IL1RAP",195.393617396473,261.706502308626,0,0
"ZNF876P",33.8682270153886,50.5274930199822,182.618224365835,189.853138941888
"SLC1A7",217.538227368073,235.794967426584,1.52181853638196,1.53107370114426
"ZFP92",123.749291017766,95.872679063556,117.940936569602,118.65821183868
"PSORS1C1",234.472340875767,218.952469753256,1.52181853638196,0.765536850572128
"NXPH4",186.275248584637,240.977274402992,14.4572760956286,13.7796633102983
"SERPINB9P1",199.301489744402,178.789590686091,38.045463409549,39.0423793791785
"SKIDA1",35.1708511313651,38.8673023230632,192.510044852318,188.322065240743
"MTMR7",32.5656028994121,41.4584558112675,190.227317047745,190.61867579246
"LLGL2",18.2367376236708,38.8673023230632,200.880046802418,196.742970597037
"TXNL4B",42.986595827224,41.4584558112675,190.988226315936,179.135623033878
"ZSWIM3",102.907305162142,99.7594092958623,126.310938519703,125.548043493829
"ZNF674",93.788936350307,106.237293016373,125.550029251512,128.610190896117
"ZXDA",128.959787481672,128.262097666109,96.6354770602543,100.285327424949
"DNASE1",89.8810640023775,106.237293016373,130.876394128848,127.079117194973
"GUF1",156.314893917178,124.375367433802,92.8309307192994,79.6158324595013
"CES4A",188.88049681659,146.400172083538,58.5900136507054,58.9463374940538
"ERC2",14.3288652757413,10.3646139528169,211.532776557092,215.88139186134
"PDZD2",113.328298089954,134.739981386619,104.244569742164,99.5197905743766
"C9orf147",101.604681046166,89.3947953430454,130.876394128848,129.37572774669
"JAK3",209.722482672214,183.971897662499,28.9145521912572,28.3248634711687
"CMC1",63.8285816828478,69.9611441815138,156.747309247342,159.997201769575
"SLC44A3-AS1",102.907305162142,136.035558130721,107.288206814928,104.113011677809
"SLC49A3",162.828014497061,147.69574882764,69.2427434053791,70.4293902526358
"OSMR-AS1",261.827447311274,180.085167430193,3.8045463409549,3.82768425286064
"CPEB3",93.788936350307,107.532869760475,125.550029251512,122.48589609154
"GAS1RR",221.446099716003,199.518818591725,14.4572760956286,13.7796633102983
"SNCA",89.8810640023775,66.0744139492075,135.441849737994,157.700591217858
"IDNK",123.749291017766,104.941716272271,108.81002535131,111.002843332959
"METTL25",121.144042785813,133.444404642517,97.3963863284453,96.4576431720881
"STAG3L1",67.7364540307773,57.0053767404927,146.094579492668,177.604549332734
"CNNM3",40.3813475952711,40.1628790671653,182.618224365835,185.259917838455
"C1orf74",41.6839717112475,31.0938418584506,190.227317047745,185.259917838455
"MYLK-AS1",188.88049681659,195.632088359418,31.9581892640211,30.6214740228851
"NFKBID",155.012269801202,150.286902315845,71.525471209952,69.6638534020636
"MRAP2",18.2367376236708,6.47788372051054,212.293685825283,208.991560206191
"FAM181B",5.21049646390594,0,219.902778507193,220.474612964773
"KLHL5",140.68340452546,204.701125568133,54.0245580415595,45.9322110343277
"PCOLCE2",5.21049646390594,5.18230697640843,216.859141434429,217.412465562484
"CBLN1",0,0,222.946415579957,221.240149815345
"SBSPON",191.485745048543,164.538246500968,42.6109190186948,45.1666741837555
"AGAP9",155.012269801202,128.262097666109,78.3736546236708,81.9124430112177
"PAK5",0,0,220.663687775384,222.771223516489
"RPS6KB2",96.3941845822599,53.1186465081864,143.811851688095,150.045222712137
"PLIN4",183.670000352684,199.518818591725,29.6754614594482,29.855937172313
"ZNF345",54.7102128710124,80.3257581343307,153.703672174578,153.872906964998
"ZNF699",173.249007424873,150.286902315845,57.8291043825144,61.2429480457702
"PAIP2B",3.90787234792946,1.29557674410211,219.902778507193,217.412465562484
"RTN4R",105.512553394095,90.6903720871476,123.267301446939,122.48589609154
"USP44",27.3551064355062,44.0496092994717,185.661861438599,184.494380987883
"CCT6P3",56.0128369869889,58.3009534845949,162.073674124679,164.590422873007
"OTUB2",35.1708511313651,57.0053767404927,173.487313147543,175.307938781017
"FAM151B",148.499149221319,146.400172083538,73.047289746334,72.7260008043521
"BMS1P23",104.209929278119,103.646139528169,119.462755105984,113.299453884675
"MRPS18C",16.9341135076943,14.2513441851232,218.380959970811,189.853138941888
"TRAF1",251.406454383462,148.991325571742,19.7836409729655,19.1384212643032
"PHOX2B-AS1",0,0,222.946415579957,215.88139186134
"KCNJ3",3.90787234792946,1.29557674410211,216.859141434429,216.646928711912
"P2RX6",75.5521987266362,90.6903720871476,137.724577542567,134.734485700695
"FAM86FP",212.327730904167,195.632088359418,12.1745482910557,18.3728844137311
"PTER",213.630355020144,221.54362324146,1.52181853638196,1.53107370114426
"MIR124-1HG",0,0,219.141869239002,218.943539263629
"TLX3",0,0,220.663687775384,217.412465562484
"LINC02848",0,0,221.424597043575,216.646928711912
"FRG1GP",6.51312057988243,1.29557674410211,214.576413629856,215.115855010768
"FER1L4",173.249007424873,138.626711618926,61.6336507234693,63.5395585974866
"TBX19",115.933546321907,174.902860453785,73.047289746334,72.7260008043521
"PPP3CC",140.68340452546,168.424976733274,63.1554692598513,64.3050954480587
"MAPK4",0,0,219.141869239002,217.412465562484
"THEMIS2",112.025673973978,139.922288363028,91.3091121829175,92.6299589192275
"MCOLN2",246.195957919556,186.563051150704,1.52181853638196,1.53107370114426
"CNTNAP1",175.854255656826,190.44978138301,35.762735604976,33.6836214251736
"PLEKHH1",6.51312057988243,2.59115348820422,213.815504361665,212.819244459052
"C1RL-AS1",217.538227368073,191.745358127112,12.9354575592466,13.0141264597262
"DRGX",13.0262411597649,20.7292279056337,201.640956070609,199.805117999325
"AMPH",212.327730904167,222.839199985563,0,0
"MEG9",227.959220295885,196.92766510352,4.56545560914587,4.59322110343277
"PCED1B",220.143475600026,213.770162776848,0,0
"KLLN",52.1049646390594,59.596530228697,159.030037051915,163.059349171863
"ZNF665",100.302056930189,126.966520922007,102.722751205782,103.347474827237
"AGER",71.6443263787067,101.054986039964,129.354575592466,130.906801447834
"FLVCR1-DT",44.2892199432005,29.7982651143485,180.335496561262,178.370086183306
"ZNF565",106.815177510072,103.646139528169,108.049116083119,114.064990735247
"ETS2",118.53879455386,148.991325571742,83.7000195010077,81.1469061606455
"LINC00683",196.696241512449,231.908237194277,1.52181853638196,1.53107370114426
"REV3L",190.183120932567,177.494013941989,32.7190985322121,30.6214740228851
"AK7",32.5656028994121,27.2071116261443,186.42277070679,183.728844137311
"DUX4L50",16.9341135076943,29.7982651143485,184.140042902217,199.039581148753
"ZNF674-AS1",136.775532177531,81.6213348784328,103.483660473973,107.94069593067
"KCNJ8",79.4600710745656,33.6849953466548,159.030037051915,156.169517516714
"NPIPB3",168.038510960967,177.494013941989,38.045463409549,44.4011373331834
"LINC00857",254.011702615415,164.538246500968,4.56545560914587,3.82768425286064
"TIRAP",113.328298089954,134.739981386619,89.7872936465355,88.8022746663668
"CFAP251",131.565035713625,173.607283709682,60.8727414552783,60.4774111951981
"RPL23AP53",118.53879455386,104.941716272271,102.722751205782,100.285327424949
"JPH1",1.30262411597649,2.59115348820422,206.206411679755,215.115855010768
"SLC2A9",200.604113860379,221.54362324146,1.52181853638196,1.53107370114426
"UBE2D4",32.5656028994121,22.0248046497358,188.705498511363,181.432233585594
"NUTM2E",101.604681046166,111.419599992781,103.483660473973,107.94069593067
"TMEM38A",45.591844059177,50.5274930199822,162.073674124679,166.121496574152
"LINC00894",165.433262729014,145.104595339436,58.5900136507054,55.1186532411932
"NUDT17",126.354539249719,148.991325571742,73.808199014525,75.0226113560685
"CIART",179.762128004755,171.016130221478,37.284554141358,35.98023197689
"GBP4",33.8682270153886,38.8673023230632,176.530950220307,174.542401930445
"DPP10",0,0,214.576413629856,208.991560206191
"CAMK2B",1.30262411597649,0,210.01095802071,212.053707608479
"CTSS",179.762128004755,154.173632548151,44.1327375550768,45.1666741837555
"IKZF5",83.3679434224951,112.715176736883,113.375480960456,113.299453884675
"NRG2",2.60524823195297,6.47788372051054,205.445502411564,208.226023355619
"ABCA4",224.051347947956,195.632088359418,1.52181853638196,1.53107370114426
"ADPRH",155.012269801202,172.31170696558,47.1763746278407,48.2288215860441
"ZNF280B",48.19709229113,51.8230697640843,160.551855588297,161.528275470719
"MID2",188.88049681659,233.203813938379,0,0
"PRMT9",92.4863122343305,103.646139528169,109.570934619501,116.361601286963
"SMG1P5",66.4338299148008,44.0496092994717,168.160948270206,143.155391056988
"HHLA3",143.288652757413,120.488637201496,79.1345638918618,78.8502956089292
"GLI1",181.064752120731,213.770162776848,12.9354575592466,13.7796633102983
"TIMM23B-AGAP6",153.709645685225,134.739981386619,76.0909268190979,56.6497269423375
"TMEM86A",87.2758157704245,117.897483713292,108.049116083119,107.94069593067
"FAM227A",96.3941845822599,68.6655674374117,128.593666324275,127.079117194973
"POLR1H",72.9469504946832,104.941716272271,120.223664374175,122.48589609154
"CDKL1",123.749291017766,151.582479059947,69.2427434053791,75.7881482066407
"INPP5J",36.4734752473416,53.1186465081864,165.878220465633,164.590422873007
"ADGRL1",65.1312057988243,36.276148834859,163.59549266106,154.63844381557
"CACNG2",0,0,212.293685825283,206.694949654474
"APOL3",229.261844411861,186.563051150704,0.760909268190979,2.29661055171638
"TEK",221.446099716003,195.632088359418,0.760909268190979,0.765536850572128
"HARBI1",92.4863122343305,115.306330225088,103.483660473973,106.409622229526
"TSHZ3-AS1",136.775532177531,130.853251154313,71.525471209952,78.084758758357
"RPL13AP5",144.59127687339,124.375367433802,66.1991063326152,81.9124430112177
"IGSF10",82.0653193065186,86.8036418548412,124.789119983321,123.251432942113
"TMEM99",145.893900989366,146.400172083538,59.3509229188964,65.0706322986309
"RALGDS",62.5259575668713,38.8673023230632,151.420944370005,163.824886022435
"C2CD4C",15.6314893917178,9.06903720871476,195.553681925082,195.977433746465
"GIT2",109.420425742025,111.419599992781,100.440023401209,94.9265694709438
"ZNF701",76.8548228426126,62.1876837169012,136.963668274376,140.093243654699
"COL24A1",238.380213223697,171.016130221478,3.8045463409549,2.29661055171638
"PDE7A",26.0524823195297,29.7982651143485,178.81367802488,180.666696735022
"ZNF823",96.3941845822599,82.9169116225349,115.658208765029,120.189285539824
"DLK2",139.380780409484,132.148827898415,67.7209248689971,75.7881482066407
"SIAH1",54.7102128710124,47.936339531778,152.181853638196,159.997201769575
"ZNF227",69.0390781467537,86.8036418548412,133.920031201612,124.782506643257
"IRX2",168.038510960967,246.159581379401,0,0
"RPL6P27",161.525390381084,185.267474406601,31.9581892640211,35.2146951263179
"PCYT1A",188.88049681659,163.242669756866,34.2409170685941,27.5593266205966
"RASD1",216.235603252097,154.173632548151,21.3054595093474,22.2005686665917
"ARL17B",195.393617396473,159.355939524559,25.8709151184933,32.9180845746015
"EBF1",126.354539249719,123.0797906897,82.1782009646257,81.9124430112177
"FRG1EP",14.3288652757413,12.9557674410211,185.661861438599,200.570654849897
"GALNT15",259.222199079321,146.400172083538,3.8045463409549,3.82768425286064
"ST3GAL6-AS1",0,0,205.445502411564,207.460486505047
"TMEM81",53.4075887550359,42.7540325553696,157.508218515533,159.231664919003
"ZNF253",36.4734752473416,40.1628790671653,169.682766806588,166.121496574152
"CRABP1",0,0,217.62005070262,194.44636004532
"CCDC146",104.209929278119,133.444404642517,86.7436565737716,87.2712009652226
"HS2ST1",33.8682270153886,32.3894186025527,174.248222415734,170.714717677585
"TRAM1L1",14.3288652757413,12.9557674410211,190.988226315936,192.915286344176
"SALL4",36.4734752473416,47.936339531778,165.117311197442,161.528275470719
"ZNF213-AS1",79.4600710745656,97.1682558076581,113.375480960456,120.954822390396
"LINC00960",196.696241512449,190.44978138301,9.89182048648273,13.7796633102983
"SPIN2B",104.209929278119,88.0992185989433,108.81002535131,109.471769631814
"STON2",1.30262411597649,7.77346046461265,203.923683875182,197.508507447609
"CNKSR2",0,3.88673023230632,203.162774606991,202.867265401614
"TUNAR",0,0,203.923683875182,205.929412803902
"TBC1D3L",135.472908061555,116.60190696919,81.4172916964348,75.7881482066407
"TECTA",50.8023405230829,67.3699906933096,146.094579492668,143.92092790756
"LINC00565",205.814610324285,187.858627894806,6.84818341371881,6.88983165514915
"IKZF4",126.354539249719,106.237293016373,90.5482029147265,84.2090535629341
"RPH3AL",96.3941845822599,76.4390279020244,113.375480960456,120.954822390396
