"","Fibroblast_1","Fibroblast_2","SH-SY5Y_1","SH-SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCC9",416.76509257994,439.921671930334,16.0653186471755,14.6045914472655,221.839168651179,-4.80378140943029,0.323812415566907,-14.8350748102731,8.69069895617701e-50,6.10433544548016e-49
"ABCD1",459.743992752246,469.593808160239,301.41597842796,300.547118730568,382.825224517753,-0.626539526178237,0.183307791771945,-3.41796450724649,0.000630913338002697,0.00111782100277882
"ABCD2",0,0,1019.00021133513,1029.23936567834,512.059894253369,12.0685142583934,1.45114414971768,8.31655095101432,9.05600710253118e-17,3.09222405768777e-16
"ABCD3",748.874775729579,885.003715378913,1855.92681133561,1847.86514943296,1334.41761296927,1.18057816500995,0.117772183471277,10.0242530130035,1.19257955192248e-23,5.05610861454104e-23
"ABCD4",603.0069933266,593.442724598105,716.819217733499,724.848933409018,659.529467266805,0.268988581201125,0.143816316315828,1.87036205690606,0.0614335572564207,0.0862874244494748
"ABCE1",446.720083609123,676.008668890015,524.800409141067,510.392037946541,539.480299896686,-0.11728100106763,0.193822044892228,-0.605096294040454,0.545115016512306,0.604936262475127
"ABCF1",3347.14464978264,3133.6356044539,4494.46414534077,4474.38562181749,3862.4075053487,0.468786316002051,0.0771231908609607,6.07840924070672,1.21380651524773e-09,3.07828727116133e-09
"ABCF2",0,0,1.53003034735005,0,0.382507586837513,1.6821829889744,4.89249974722504,0.343828937329739,0.730974936671805,NA
"ABCF2-H2BE1",1.30239091431231,0,0,0,0.325597728578078,-2.20485352783589,4.9966445197704,-0.441266837997354,0.659019830780879,NA
"ABCF3",1458.67782402979,1496.50774029087,949.383830530707,946.992455949003,1212.89046270009,-0.640015716131265,0.110957702519754,-5.76810533741292,8.01676941975102e-09,1.95206898673909e-08
